,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url,user_location,tweet_urls
402,b'hleenKaur70',2020-09-24 11:45:02,b'RT @Gsimran07: A recent report on #Khalistan by a #Canadian institute has triggered an intense debate on the issue as it exposed a #Pakista\xe2\x80\xa6',"[{'text': 'Khalistan', 'indices': [34, 44]}, {'text': 'Canadian', 'indices': [50, 59]}]",10,0,,,[]
403,b'muhammadumaraw1',2020-09-24 11:35:16,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
404,b'Alishah92780255',2020-09-24 11:18:37,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
405,b'VB_Subrahmanyam',2020-09-24 11:00:44,"b'RT @Jasleen_Kaur11: Pakistani puppet #Pannu, r u funded by ISI regarding giving money to #farmers. Have you knowledge about #farming r u wa\xe2\x80\xa6'","[{'text': 'Pannu', 'indices': [37, 43]}, {'text': 'farmers', 'indices': [89, 97]}, {'text': 'farming', 'indices': [124, 132]}]",7,0,,,[]
406,b'mkashifsheraz3',2020-09-24 10:37:01,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
407,b'javiqbal09',2020-09-24 10:17:26,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
408,b'entitysuspended',2020-09-24 09:51:51,"b'RT @sudhikshakaur: #Khalistan is the only solution to get the rights of #Farmers of #Punjab \n#SFJ is  Offering $1,000000 Million to Punjab\xe2\x80\xa6'","[{'text': 'Khalistan', 'indices': [19, 29]}, {'text': 'Farmers', 'indices': [72, 80]}, {'text': 'Punjab', 'indices': [84, 91]}, {'text': 'SFJ', 'indices': [93, 97]}]",2,0,,,[]
409,b'GreenSniper18',2020-09-24 09:39:16,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
410,b'KaurVeera120596',2020-09-24 09:30:10,"b'RT @Jasleen_Kaur11: Pakistani puppet #Pannu, r u funded by ISI regarding giving money to #farmers. Have you knowledge about #farming r u wa\xe2\x80\xa6'","[{'text': 'Pannu', 'indices': [37, 43]}, {'text': 'farmers', 'indices': [89, 97]}, {'text': 'farming', 'indices': [124, 132]}]",7,0,,,[]
411,b'MThakur27417705',2020-09-24 09:19:07,"b'RT @Jasleen_Kaur11: Pakistani puppet #Pannu, r u funded by ISI regarding giving money to #farmers. Have you knowledge about #farming r u wa\xe2\x80\xa6'","[{'text': 'Pannu', 'indices': [37, 43]}, {'text': 'farmers', 'indices': [89, 97]}, {'text': 'farming', 'indices': [124, 132]}]",7,0,,,[]
412,b'Sjmhandsome1',2020-09-24 09:16:52,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
413,b'mohsinmalvi19',2020-09-24 09:13:33,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
414,b'Srikant_0',2020-09-24 09:06:00,"b'RT @Jasleen_Kaur11: Pakistani puppet #Pannu, r u funded by ISI regarding giving money to #farmers. Have you knowledge about #farming r u wa\xe2\x80\xa6'","[{'text': 'Pannu', 'indices': [37, 43]}, {'text': 'farmers', 'indices': [89, 97]}, {'text': 'farming', 'indices': [124, 132]}]",7,0,,,[]
415,b'Jasleen_Kaur11',2020-09-24 09:04:45,"b'Pakistani puppet #Pannu, r u funded by ISI regarding giving money to #farmers. Have you knowledge about #farming r\xe2\x80\xa6 https://t.co/jgmsRZbjB3'","[{'text': 'Pannu', 'indices': [17, 23]}, {'text': 'farmers', 'indices': [69, 77]}, {'text': 'farming', 'indices': [104, 112]}]",7,11,,,"[{'url': 'https://t.co/jgmsRZbjB3', 'expanded_url': 'https://twitter.com/i/web/status/1309056164089430018', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
416,b'Singh_Gurmeeet',2020-09-24 09:03:53,"b""A #Sikh openly rejecting registration at #SFJ's stall! Those manning the deserted stall at Rexdale gurdwara sahib g\xe2\x80\xa6 https://t.co/0CBrLc4RXN""","[{'text': 'Sikh', 'indices': [2, 7]}, {'text': 'SFJ', 'indices': [41, 45]}]",3,8,,,"[{'url': 'https://t.co/0CBrLc4RXN', 'expanded_url': 'https://twitter.com/i/web/status/1309055948250587139', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
417,b'Alikhan24395769',2020-09-24 08:53:07,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
418,b'Preetka57645405',2020-09-24 08:40:00,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
419,b'Exsecularnick',2020-09-24 08:33:47,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
420,b'JimmyKaur3',2020-09-24 08:31:17,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
421,b'VoiceOfSufyan',2020-09-24 07:54:58,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
422,b'aamir_lt',2020-09-24 07:45:02,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
423,b'inchman79',2020-09-24 07:38:29,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
424,b'kazi_91',2020-09-24 07:35:10,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
425,b'Rockyjatt_PBX1',2020-09-24 07:18:51,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
426,b'JagtarS81109262',2020-09-24 07:08:22,b'RT @Randhee25160680: The law-enforcement agencies in different states were alerted after the banned Pro-Khalistan group Sikhs For Justice (\xe2\x80\xa6',[],16,0,,,[]
427,b'Waqaral97716557',2020-09-24 07:03:31,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
428,b'buttskt',2020-09-24 06:44:33,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
429,b'SameraSyed',2020-09-24 06:27:04,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
430,b'_SurendraSharma',2020-09-24 06:18:37,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
431,b'NupurKaur1',2020-09-24 06:10:59,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
432,b'Prabhjyot_Madan',2020-09-24 06:09:53,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
433,b'Jasmeet09660105',2020-09-24 05:55:11,b'RT @Iyke4justice: BRITAIN LET MY PEOPLE GO! BRITAIN LET MY PEOPLE GO! BRITAIN LET MY PEOPLE GO!  @CatrionaLaing1 @BorisJohnson STOP THE BLO\xe2\x80\xa6',[],75,0,,,[]
434,b'Jasmeet09660105',2020-09-24 05:54:22,b'RT @AntennaGambero: Post muto. \xf0\x9f\x98\x81\n\n#IOVOTONO\n#referendum #20settembre #ReferendumCostituzionale #Referendum2020 #referendum2020_iovotono #de\xe2\x80\xa6',"[{'text': 'IOVOTONO', 'indices': [34, 43]}, {'text': 'referendum', 'indices': [44, 55]}, {'text': '20settembre', 'indices': [56, 68]}, {'text': 'ReferendumCostituzionale', 'indices': [69, 94]}, {'text': 'Referendum2020', 'indices': [95, 110]}, {'text': 'referendum2020_iovotono', 'indices': [111, 135]}]",3,0,,,[]
435,b'Jasmeet09660105',2020-09-24 05:54:06,b'RT @sohnikaur_: Great #TerryFox BUT\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d\nQ: Why Is Terry Not\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [62, 72]}, {'text': 'Referendum2020', 'indices': [73, 88]}, {'text': 'SFJ', 'indices': [92, 96]}]",5,0,,,[]
436,b'Jasmeet09660105',2020-09-24 05:53:44,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
437,b'aaronbirdnz',2020-09-24 05:47:58,b'Hey @JudithCollinsMP read this before dictating the way all @NZNationalParty MPs vote: https://t.co/SOiTfub4Mk\xe2\x80\xa6 https://t.co/PUkjgR4w6F',[],1,4,,,"[{'url': 'https://t.co/SOiTfub4Mk', 'expanded_url': 'https://theconversation.com/the-missing-question-from-new-zealands-cannabis-debate-what-about-personal-freedom-and-individual-rights-146304', 'display_url': 'theconversation.com/the-missing-qu…', 'indices': [87, 110]}, {'url': 'https://t.co/PUkjgR4w6F', 'expanded_url': 'https://twitter.com/i/web/status/1309006644915908609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
438,b'GHaZ_NAwE77',2020-09-24 05:44:21,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
439,b'JeevanjotDhill1',2020-09-24 05:36:20,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
440,b'AlikhanSiraj',2020-09-24 05:35:54,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
441,b'varahiamma',2020-09-24 05:32:38,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
442,b'CapHighbury',2020-09-24 05:28:46,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
443,b'AbdullahGulPak',2020-09-24 05:21:42,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
444,b'N_IKram1',2020-09-24 05:18:52,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
445,b'madhyamargee',2020-09-24 05:18:45,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
446,b'ManmeetSethi4',2020-09-24 05:11:42,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
447,b'MCE2293',2020-09-24 05:06:51,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
448,b'Shubh_DeeP139',2020-09-24 05:06:14,b'RT @KaranpreetDhil3: The Khalistani terror group Sikhs For Justice (#SFJ) has adopted the new tactic as its online #Referendum2020 voter ca\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [68, 72]}, {'text': 'Referendum2020', 'indices': [115, 130]}]",10,0,,,[]
449,b'FaisalI65258042',2020-09-24 05:06:08,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
450,b'Shubh_DeeP139',2020-09-24 05:04:11,b'RT @Randhee25160680: The law-enforcement agencies in different states were alerted after the banned Pro-Khalistan group Sikhs For Justice (\xe2\x80\xa6',[],16,0,,,[]
451,b'WahPakistanii',2020-09-24 05:02:11,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
452,b'bhukta4_bhukta',2020-09-24 04:52:41,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
453,b'Aditya79654415',2020-09-24 04:51:51,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
454,b'KaurVeera120596',2020-09-24 04:51:16,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
455,b'KaurVeera120596',2020-09-24 04:46:56,b'The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Doo\xe2\x80\xa6 https://t.co/g3irpBwagC',"[{'text': 'Referendum2020', 'indices': [15, 30]}, {'text': 'Pannun', 'indices': [58, 65]}]",29,55,,,"[{'url': 'https://t.co/g3irpBwagC', 'expanded_url': 'https://twitter.com/i/web/status/1308991281494929418', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
456,b'RasshidAli',2020-09-24 04:39:23,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
457,b'Shubh_DeeP139',2020-09-24 04:39:06,"b'RT @KaurVeera120596: The banned terror outfit, Sikhs For Justice (#SFJ) is now offering Rs 3, 500 each as grant to woo Punjab farmers ahead\xe2\x80\xa6'","[{'text': 'SFJ', 'indices': [66, 70]}]",31,0,,,[]
458,b'KhSuleimanAziz1',2020-09-24 04:25:29,"b""RT @roop_kauur: It's totally understandable #Khalistan is the Answer to India's Anti Farmer Bill. #SFJ Offers $1,000000 Million to #Punjab\xe2\x80\xa6""","[{'text': 'Khalistan', 'indices': [44, 54]}, {'text': 'SFJ', 'indices': [98, 102]}, {'text': 'Punjab', 'indices': [131, 138]}]",1,0,,,[]
459,b'JkThaheem',2020-09-24 04:14:20,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
460,b'hiffi7777',2020-09-24 03:57:44,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
461,b'_saramunir',2020-09-24 03:56:09,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
462,b'Soniama63014364',2020-09-24 03:55:50,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
463,b'Muhamma24642154',2020-09-24 03:54:25,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
464,b'BaigMumtaz1',2020-09-24 03:40:38,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
465,b'adreesghuman',2020-09-24 03:38:58,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
466,b'pakistani007070',2020-09-24 03:36:06,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
467,b'FarooqYousafz10',2020-09-24 03:25:30,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
468,b'Rana97821367',2020-09-24 03:07:21,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
469,b'AbrarSh30218049',2020-09-24 02:31:47,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
470,b'rziaaaa',2020-09-24 02:13:35,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
471,b'Suleman2567',2020-09-24 02:13:03,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
472,b'atique_58',2020-09-24 01:49:55,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
473,b'HamzaSh03860369',2020-09-24 01:42:53,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
474,b'Suleman2552',2020-09-24 01:41:17,b'The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the\xe2\x80\xa6 https://t.co/UujbvbdatW',[],53,67,,,"[{'url': 'https://t.co/UujbvbdatW', 'expanded_url': 'https://twitter.com/i/web/status/1308944563139207171', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
475,b'insidestorymag',2020-09-23 23:26:36,"b""RT @JamesPanichi: My quick take on Italy's referendum to slash parliamentary numbers: https://t.co/btKdVCH5oA. For @insidestorymag #referen\xe2\x80\xa6""",[],2,0,,,"[{'url': 'https://t.co/btKdVCH5oA', 'expanded_url': 'https://bit.ly/3mIHQ5q', 'display_url': 'bit.ly/3mIHQ5q', 'indices': [86, 109]}]"
476,b'MohnaCheema',2020-09-23 23:13:54,"b""@preetttii's account has been withheld in India in response to a legal demand. Learn more.""",[],1,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
477,b'DILIPKRSINGH303',2020-09-23 20:01:03,b'RT @ChiragdeepDahi1: #Pannun this is the actual status of your so-called #Khalistan #referendum2020 voting and you still want to have a doo\xe2\x80\xa6',"[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'Khalistan', 'indices': [73, 83]}, {'text': 'referendum2020', 'indices': [84, 99]}]",43,0,,,[]
478,b'asifayub',2020-09-23 19:25:05,b'@IRISHINSAFIAN @dailytimespak Anger of #Sikhs is brewing internationally and I\xe2\x80\x99m seeing some serious issues emergin\xe2\x80\xa6 https://t.co/wAxVstLaQm',"[{'text': 'Sikhs', 'indices': [39, 45]}]",0,0,,,"[{'url': 'https://t.co/wAxVstLaQm', 'expanded_url': 'https://twitter.com/i/web/status/1308849890928230401', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
479,b'SuchnaLilhare',2020-09-23 18:39:49,"b'RT @Jasleen_Kaur11: Mr.Pannun, This is what a Real Indian #Sikh wants. We Sikhs are an inseparable part of #India, and we are proud to be a\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [58, 63]}, {'text': 'India', 'indices': [107, 113]}]",15,0,,,[]
480,b'Kiran_kau',2020-09-23 18:17:59,"b""Khalistan is the Answer to India's Anti Farmer Bill. #SFJ is  Offering  1,000,000 to Punjab and Haryana Farmers. SF\xe2\x80\xa6 https://t.co/H1DkZh0iuX""","[{'text': 'SFJ', 'indices': [53, 57]}]",0,0,,,"[{'url': 'https://t.co/H1DkZh0iuX', 'expanded_url': 'https://twitter.com/i/web/status/1308833003813187586', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
481,b'MahtabRaushan',2020-09-23 16:48:58,"b""@MahtabRaushan's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
482,b'roop_kauur',2020-09-23 16:39:17,"b""It's totally understandable #Khalistan is the Answer to India's Anti Farmer Bill. #SFJ Offers $1,000000 Million to\xe2\x80\xa6 https://t.co/KcTWfCkiTK""","[{'text': 'Khalistan', 'indices': [28, 38]}, {'text': 'SFJ', 'indices': [82, 86]}]",1,1,,,"[{'url': 'https://t.co/KcTWfCkiTK', 'expanded_url': 'https://twitter.com/i/web/status/1308808162305355776', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
483,b'IshwarS90233688',2020-09-23 16:27:16,"b'RT @Karanve50449212: ""They put the posters of #Referendum2020 beside Guru Granth Sahib and put the pictures of these terrorists beside Sikh\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [46, 61]}]",17,0,,,[]
484,b'Jeenaaaajee',2020-09-23 16:12:02,"b""It's totally understandable #Khalistan is the Answer to India's Anti Farmer Bill. #SFJ Offers $1,000000 Million to\xe2\x80\xa6 https://t.co/0vehsitUS2""","[{'text': 'Khalistan', 'indices': [28, 38]}, {'text': 'SFJ', 'indices': [82, 86]}]",0,0,,,"[{'url': 'https://t.co/0vehsitUS2', 'expanded_url': 'https://twitter.com/i/web/status/1308801308321775619', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
